"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","53","2.1.0","108267","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","54","2.1.0","108768","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","55","2.1.0","111458","pmwedmrrl6u","hard","goldfish","687","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","56","2.1.0","111961","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","57","2.1.0","112463","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","58","2.1.0","115365","pmwedmrrl6u","hard","goldfish","899","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","59","2.1.0","115868","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","60","2.1.0","116370","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","61","2.1.0","118971","pmwedmrrl6u","hard","goldfish","597","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","62","2.1.0","119474","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","63","2.1.0","119976","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","64","2.1.0","122570","pmwedmrrl6u","hard","goldfish","591","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","image-keyboard-response","65","null","123733","pmwedmrrl6u","hard","goldfish","1160","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","66","2.1.0","124427","pmwedmrrl6u","hard","goldfish","693"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","67","2.1.0","124867","pmwedmrrl6u","hard","goldfish","440","a","<p><strong>TEST BLOCK 2 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","68","2.1.0","125369","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","69","2.1.0","125871","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","70","2.1.0","131306","pmwedmrrl6u","hard","goldfish","3431","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","html-keyboard-response","71","2.1.0","131809","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","72","2.1.0","132311","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","73","2.1.0","134812","pmwedmrrl6u","hard","goldfish","497","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","74","2.1.0","135314","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","75","2.1.0","135816","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","76","2.1.0","139629","pmwedmrrl6u","hard","goldfish","1809","b","stimuli/experiment1a/low_B_101.png","low","B","true"
"","","","","","html-keyboard-response","77","2.1.0","140131","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","78","2.1.0","140634","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","79","2.1.0","145111","pmwedmrrl6u","hard","goldfish","2473","b","stimuli/experiment1a/low_B_110.png","low","B","true"
"","","","","","html-keyboard-response","80","2.1.0","145614","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","81","2.1.0","146116","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","82","2.1.0","148619","pmwedmrrl6u","hard","goldfish","499","a","stimuli/experiment1a/low_A_001.png","low","A","true"
"","","","","","html-keyboard-response","83","2.1.0","149121","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","84","2.1.0","149624","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","85","2.1.0","154140","pmwedmrrl6u","hard","goldfish","2513","a","stimuli/experiment1a/low_A_000.png","low","A","true"
"","","","","","html-keyboard-response","86","2.1.0","154643","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","87","2.1.0","155145","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","88","2.1.0","158457","pmwedmrrl6u","hard","goldfish","1308","b","stimuli/experiment1a/low_A_010.png","low","A","false"
"","","","","","html-keyboard-response","89","2.1.0","158959","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","90","2.1.0","161998","pmwedmrrl6u","hard","goldfish","1036","a","stimuli/experiment1a/low_A_010.png","low","A","true"
"","","","","","html-keyboard-response","91","2.1.0","162501","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","92","2.1.0","163002","pmwedmrrl6u","hard","goldfish","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","93","2.1.0","165810","pmwedmrrl6u","hard","goldfish","804","b","stimuli/experiment1a/low_B_111.png","low","B","true"
"","","","","","image-keyboard-response","94","null","166925","pmwedmrrl6u","hard","goldfish","1112","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","95","2.1.0","167679","pmwedmrrl6u","hard","goldfish","752"," ","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","96","2.1.0","168864","pmwedmrrl6u","hard","goldfish","1184"," ","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
