"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","85","2.1.0","181771","ptx5y7g8e89","hard2","swan","1223","a","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","86","2.1.0","182638","ptx5y7g8e89","hard2","swan","866","a","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","87","2.1.0","183140","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","88","2.1.0","183642","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","89","2.1.0","186537","ptx5y7g8e89","hard2","swan","892","b","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","html-keyboard-response","90","2.1.0","187040","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","91","2.1.0","187543","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","92","2.1.0","189944","ptx5y7g8e89","hard2","swan","398","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","93","2.1.0","190447","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","94","2.1.0","190949","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","95","2.1.0","193726","ptx5y7g8e89","hard2","swan","774","b","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","96","2.1.0","194229","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","97","2.1.0","194731","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","98","2.1.0","197179","ptx5y7g8e89","hard2","swan","444","a","stimuli/experiment1a/low_B_110.png","low","A","true"
"","","","","","html-keyboard-response","99","2.1.0","197681","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","100","2.1.0","198184","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","101","2.1.0","200632","ptx5y7g8e89","hard2","swan","445","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","102","2.1.0","201136","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","103","2.1.0","201638","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","104","2.1.0","204777","ptx5y7g8e89","hard2","swan","1135","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","105","2.1.0","205280","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","106","2.1.0","205782","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","107","2.1.0","208472","ptx5y7g8e89","hard2","swan","686","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","108","2.1.0","208974","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","109","2.1.0","209477","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","110","2.1.0","211980","ptx5y7g8e89","hard2","swan","501","a","stimuli/experiment1a/low_B_101.png","low","A","true"
"","","","","","image-keyboard-response","111","null","213508","ptx5y7g8e89","hard2","swan","1525","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","112","2.1.0","214270","ptx5y7g8e89","hard2","swan","761","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","113","2.1.0","214705","ptx5y7g8e89","hard2","swan","435","b","<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","114","2.1.0","215206","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","115","2.1.0","215709","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","116","2.1.0","218794","ptx5y7g8e89","hard2","swan","1081","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","117","2.1.0","219296","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
