"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","73","2.1.0","138294","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","74","2.1.0","138796","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","75","2.1.0","141479","pbchetoqo77","easy","duck","680","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","76","2.1.0","141981","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","77","2.1.0","142483","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","78","2.1.0","145140","pbchetoqo77","easy","duck","654","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","79","2.1.0","145642","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","80","2.1.0","146144","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","81","2.1.0","148711","pbchetoqo77","easy","duck","565","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","image-keyboard-response","82","null","149788","pbchetoqo77","easy","duck","1075","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","83","2.1.0","151350","pbchetoqo77","easy","duck","1561","a","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","84","2.1.0","152310","pbchetoqo77","easy","duck","960"," ","<p><strong>TEST BLOCK 3 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","85","2.1.0","152813","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","86","2.1.0","153315","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","87","2.1.0","156522","pbchetoqo77","easy","duck","1203","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","88","2.1.0","157024","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","89","2.1.0","157526","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","90","2.1.0","160048","pbchetoqo77","easy","duck","519","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","91","2.1.0","160551","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","92","2.1.0","161053","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","93","2.1.0","164205","pbchetoqo77","easy","duck","1150","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","94","2.1.0","164708","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","95","2.1.0","165210","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","96","2.1.0","167887","pbchetoqo77","easy","duck","673","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","97","2.1.0","168390","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","98","2.1.0","168892","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","99","2.1.0","171575","pbchetoqo77","easy","duck","680","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","100","2.1.0","172078","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","101","2.1.0","172580","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","102","2.1.0","175623","pbchetoqo77","easy","duck","1039","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","103","2.1.0","176125","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","104","2.1.0","176626","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","105","2.1.0","179179","pbchetoqo77","easy","duck","550","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","106","2.1.0","179681","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","107","2.1.0","180184","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","108","2.1.0","182871","pbchetoqo77","easy","duck","685","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","109","null","183738","pbchetoqo77","easy","duck","865","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","110","2.1.0","184893","pbchetoqo77","easy","duck","1154","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","111","2.1.0","185365","pbchetoqo77","easy","duck","471","b","<p><strong>TEST BLOCK 4 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","112","2.1.0","185867","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","113","2.1.0","186369","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","114","2.1.0","189400","pbchetoqo77","easy","duck","1027","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","115","2.1.0","189903","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","116","2.1.0","190405","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","117","2.1.0","192967","pbchetoqo77","easy","duck","559","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","118","2.1.0","193469","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","119","2.1.0","193971","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","120","2.1.0","196567","pbchetoqo77","easy","duck","592","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","121","2.1.0","197069","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","122","2.1.0","197571","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","123","2.1.0","200145","pbchetoqo77","easy","duck","570","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","124","2.1.0","200647","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","125","2.1.0","201149","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","126","2.1.0","203876","pbchetoqo77","easy","duck","725","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","127","2.1.0","204379","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","128","2.1.0","204881","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","129","2.1.0","207598","pbchetoqo77","easy","duck","714","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","130","2.1.0","208100","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","131","2.1.0","208602","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","132","2.1.0","211485","pbchetoqo77","easy","duck","879","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","133","2.1.0","211988","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","134","2.1.0","212490","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","135","2.1.0","215147","pbchetoqo77","easy","duck","654","b","stimuli/experiment1a/high_B_111.png","high","B","true"
