success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,condition,participant,rt,response,stimulus,nameability,correct_category,correct,file_name
NA,NA,NA,NA,NA,html-keyboard-response,151,2.1.0,243455,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,152,2.1.0,243957,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,153,2.1.0,246776,pmwedmrrl6u,hard,goldfish,815,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,image-keyboard-response,154,null,249185,pmwedmrrl6u,hard,goldfish,2406,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,155,2.1.0,250018,pmwedmrrl6u,hard,goldfish,832,NA,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,156,2.1.0,250582,pmwedmrrl6u,hard,goldfish,564,NA,<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,157,2.1.0,251084,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,158,2.1.0,251587,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,159,2.1.0,254330,pmwedmrrl6u,hard,goldfish,739,a,stimuli/experiment1a/low_A_010.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,160,2.1.0,254833,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,161,2.1.0,255335,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,162,2.1.0,258689,pmwedmrrl6u,hard,goldfish,1351,a,stimuli/experiment1a/low_A_001.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,163,2.1.0,259193,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,164,2.1.0,259694,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,165,2.1.0,264091,pmwedmrrl6u,hard,goldfish,2393,b,stimuli/experiment1a/low_B_101.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,166,2.1.0,264593,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,167,2.1.0,265095,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,168,2.1.0,267900,pmwedmrrl6u,hard,goldfish,800,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,169,2.1.0,268403,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,170,2.1.0,268905,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,171,2.1.0,271377,pmwedmrrl6u,hard,goldfish,469,a,stimuli/experiment1a/low_B_110.png,low,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,172,2.1.0,271880,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,173,2.1.0,274438,pmwedmrrl6u,hard,goldfish,555,b,stimuli/experiment1a/low_B_110.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,174,2.1.0,274941,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,175,2.1.0,275443,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,176,2.1.0,278259,pmwedmrrl6u,hard,goldfish,812,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,177,2.1.0,278761,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,178,2.1.0,279264,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,179,2.1.0,281934,pmwedmrrl6u,hard,goldfish,666,a,stimuli/experiment1a/low_A_000.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,180,2.1.0,282437,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,181,2.1.0,282939,pmwedmrrl6u,hard,goldfish,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,categorize-image,182,2.1.0,286041,pmwedmrrl6u,hard,goldfish,1099,b,stimuli/experiment1a/low_B_111.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,image-keyboard-response,183,null,287523,pmwedmrrl6u,hard,goldfish,1480,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,184,2.1.0,288234,pmwedmrrl6u,hard,goldfish,709,a,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,html-keyboard-response,185,2.1.0,288711,pmwedmrrl6u,hard,goldfish,476,a,<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,survey-text,186,2.1.0,340433,pmwedmrrl6u,hard,goldfish,51713,"{""Language"":""Yes"",""Art_background"":""Yes, mainly sketching. "",""Strategy"":""The more yellow-ish tones seemed to be in category A while the green-ish tones seemed to be in category B""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
NA,NA,NA,NA,NA,survey-text,187,2.1.0,416966,pmwedmrrl6u,hard,goldfish,76531,"{""Issues"":""No"",""Why_experiment"":""I honestly don't know. Maybe about how quickly we subconsciously create mental rules and categories based on inherit properties of objects? "",""Extra_info"":""N/A ""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/pmwedmrrl6u_1772141572407.csv
TRUE,FALSE,[],[],[],preload,0,2.1.0,38,podxxu4bs93,hard2,frog,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
TRUE,NA,NA,NA,NA,fullscreen,1,2.1.0,2265,podxxu4bs93,hard2,frog,1222,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,survey-text,2,2.1.0,5278,podxxu4bs93,hard2,frog,3008,"{""participant_id"":""frog""}",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,3,2.1.0,15891,podxxu4bs93,hard2,frog,10611,NA,"
     <p> Welcome to the experiment! </p>

     <p> In this experiment, you will see a series of images. </p>
     <p> Your task is to categorize each image into one of two categories (A and B) as quickly and accurately as possible. </p>
     <p> You will receive feedback after each response. If you get the category wrong, you will be asked to choose the category again</p>
",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,4,2.1.0,16393,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,5,2.1.0,16897,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,6,2.1.0,23161,podxxu4bs93,hard2,frog,4258,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,7,2.1.0,23666,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,8,2.1.0,24169,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,9,2.1.0,30759,podxxu4bs93,hard2,frog,4585,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,10,2.1.0,31264,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,11,2.1.0,31766,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,12,2.1.0,36034,podxxu4bs93,hard2,frog,2264,b,stimuli/experiment1a/low_B_110.png,low,A,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,13,2.1.0,36537,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,14,2.1.0,39694,podxxu4bs93,hard2,frog,1153,a,stimuli/experiment1a/low_B_110.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,15,2.1.0,40198,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,16,2.1.0,40701,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,17,2.1.0,43784,podxxu4bs93,hard2,frog,1080,b,stimuli/experiment1a/low_A_001.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,18,2.1.0,44287,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,19,2.1.0,44790,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,20,2.1.0,47907,podxxu4bs93,hard2,frog,1112,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,21,2.1.0,48411,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,22,2.1.0,48913,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,23,2.1.0,51837,podxxu4bs93,hard2,frog,919,a,stimuli/experiment1a/low_B_101.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,24,2.1.0,52341,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,25,2.1.0,52843,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,26,2.1.0,57238,podxxu4bs93,hard2,frog,2391,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,27,2.1.0,57740,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,28,2.1.0,58243,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,29,2.1.0,60808,podxxu4bs93,hard2,frog,560,b,stimuli/experiment1a/low_A_010.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,image-keyboard-response,30,null,64486,podxxu4bs93,hard2,frog,3672,q,stimuli/experiment_check.webp,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,31,2.1.0,66490,podxxu4bs93,hard2,frog,null,null,<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,32,2.1.0,67642,podxxu4bs93,hard2,frog,1151,NA,<p><strong>TEST BLOCK 1 FINISHED</strong></p><p>Press any key to continue.</p>,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,33,2.1.0,68144,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,34,2.1.0,68647,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,35,2.1.0,72258,podxxu4bs93,hard2,frog,1606,b,stimuli/experiment1a/low_A_000.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,36,2.1.0,72761,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,37,2.1.0,73264,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,38,2.1.0,76344,podxxu4bs93,hard2,frog,1075,a,stimuli/experiment1a/low_A_001.png,low,B,FALSE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,39,2.1.0,76847,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,40,2.1.0,79473,podxxu4bs93,hard2,frog,622,b,stimuli/experiment1a/low_A_001.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,41,2.1.0,79976,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,42,2.1.0,80479,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,43,2.1.0,83293,podxxu4bs93,hard2,frog,810,b,stimuli/experiment1a/low_A_010.png,low,B,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,44,2.1.0,83796,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,45,2.1.0,84299,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,46,2.1.0,86988,podxxu4bs93,hard2,frog,685,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,47,2.1.0,87491,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,html-keyboard-response,48,2.1.0,87993,podxxu4bs93,hard2,frog,null,null,"<div style=""font-size:60px;"">+</div>",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
NA,NA,NA,NA,NA,categorize-image,49,2.1.0,90532,podxxu4bs93,hard2,frog,534,a,stimuli/experiment1a/low_B_111.png,low,A,TRUE,/Users/martincz/GitHub/COGS119/group_wi26_nameability/analysis/../data/raw_data/podxxu4bs93_1772140574972.csv
